targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,9.10766487237,,,,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,prac,frogFront.png,duckFront.png,Lcong,b,20,landoltCBottom.png,0,0,0,3,,,,,,,b,0,2.66923475906,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,quackL.wav,20,landoltCTop.png,prac,frogFront.png,duckFront.png,Hcong,h,-20,landoltCL.png,0,1,1,0,,,,,,,h,0,2.91919782851,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCBottom.png,prac,duckFront.png,frogFront.png,LinCongWN,b,-20,landoltCR.png,0,2,2,2,,,,,,,b,0,2.21886664504,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnL.wav,20,landoltCBottom.png,prac,frogFront.png,duckFront.png,HcongWN,b,-20,landoltCL.png,0,3,3,4,,,,,,,b,0,1.30151625953,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,ribbitL.wav,-20,landoltCR.png,prac,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,0,4,4,1,,,,,,,h,0,1.45137101164,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
,,,,,,,,,,,,,,,,,,,,,,,,space,1.76854545021,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,0,0,28,,,h,0,0.684346402879,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,1,1,23,,,b,0,1.41825229692,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,2,2,46,,,h,0,1.2182900522,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,3,3,39,,,b,0,1.31814874482,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,4,4,59,,,h,0,0.834177328885,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,ribbitR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCong,h,-20,landoltCL.png,,,,,0,5,5,2,,,b,0,1.55177220734,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,6,6,32,,,b,0,1.01789563781,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,7,7,67,,,b,0,0.867823151319,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,8,8,53,,,b,0,1.18451007022,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,9,9,76,,,h,0,1.15217285324,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,10,10,37,,,b,0,0.767760286923,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,h,20,landoltCTop.png,,,,,0,11,11,6,,,h,0,1.23542728534,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,12,12,69,,,b,0,0.951215408568,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,13,13,22,,,b,0,1.35156730245,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,14,14,42,,,h,0,1.00092665394,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,15,15,41,,,h,0,1.16805206565,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,16,16,58,,,h,0,1.56837866717,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,17,17,19,,,b,0,1.65180391446,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,h,20,landoltCTop.png,,,,,0,18,18,4,,,h,0,1.13446782462,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,19,19,75,,,h,0,1.06773481128,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,20,20,25,,,h,0,1.08458906307,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,21,21,56,,,h,0,0.901133941457,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,22,22,50,,,b,0,1.60226091833,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,b,20,landoltCBottom.png,,,,,0,23,23,12,,,b,0,1.2678942632,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,24,24,73,,,h,0,1.46803978601,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,25,25,70,,,b,0,1.40137715146,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,26,26,74,,,h,0,1.20120230416,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,27,27,30,,,h,0,1.46799726548,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,28,28,79,,,h,0,1.50165078562,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,29,29,61,,,h,0,1.21914999295,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,0,30,30,1,,,h,0,1.01772042396,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,31,31,31,,,b,0,0.884273824777,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCongWN,h,-20,landoltCR.png,,,,,0,32,32,3,,,h,0,0.734204637294,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,33,33,26,,,h,0,0.734357857757,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,34,34,20,,,b,0,1.00102195854,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,35,35,21,,,b,0,1.03461279758,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,36,36,38,,,b,0,1.61855250641,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,37,37,44,,,h,0,1.01791836429,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,h,20,landoltCTop.png,,,,,0,38,38,5,,,h,0,2.3187073764,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,39,39,47,,,h,0,1.40156812718,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,40,40,68,,,b,0,0.851201662706,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,41,41,35,,,b,0,1.36799451633,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,42,42,33,,,b,0,0.951205878111,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LcongWN,b,-20,landoltCL.png,,,,,0,43,43,9,,,b,0,1.35155520609,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,44,44,54,,,b,0,1.38466182444,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,45,45,36,,,b,0,1.19898134048,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,46,46,18,,,b,0,1.33466906394,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,quackL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,Lcong,h,-20,landoltCL.png,,,,,0,47,47,0,,,h,0,1.30151039461,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,0,48,48,13,,,b,0,1.08440138632,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,49,49,60,,,h,0,0.96786805446,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,50,50,57,,,h,0,1.06775460532,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,51,51,63,,,h,0,1.15114246387,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,52,52,29,,,h,0,0.984582281788,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,53,53,34,,,b,0,1.40135809054,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,b,20,landoltCBottom.png,,,,,0,54,54,14,,,b,0,1.41802943079,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,55,55,51,,,b,0,1.30127323276,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,56,56,24,,,h,0,1.08460849055,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,57,57,43,,,h,0,1.38490081907,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,58,58,52,,,b,0,0.850912816473,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,59,59,77,,,h,0,0.851126518683,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,60,60,78,,,h,0,1.30148070355,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,quackL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,Lcong,b,-20,landoltCR.png,,,,,0,61,61,8,,,b,0,1.10112221166,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,62,62,27,,,h,0,2.05209166103,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,63,63,72,,,h,0,0.784445189754,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,64,64,55,,,b,0,0.717517168552,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,h,20,landoltCTop.png,,,,,0,65,65,7,,,h,0,1.30148253634,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,0,66,66,15,,,b,0,1.33485087581,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,67,67,62,,,h,0,1.41822737112,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,68,68,71,,,b,0,1.15144194025,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,69,69,17,,,b,0,0.950969082827,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,70,70,45,,,h,0,0.784172471991,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,71,71,49,,,b,0,0.800857741415,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,72,72,66,,,b,0,1.23479094385,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,73,73,40,,,h,0,0.88448312832,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,74,74,64,,,b,0,1.98535681493,,,2020_Mar_04_1508,59.9714442084,duckFrog,001,12,
