targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,12.3432497769,,,,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,quackL.wav,20,landoltCTop.png,prac,frogFront.png,duckFront.png,Hcong,h,-20,landoltCL.png,0,0,0,0,,,,,,,h,0,3.03594376295,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,ribbitR.wav,-20,landoltCL.png,prac,frogFront.png,duckFront.png,Lcong,b,20,landoltCBottom.png,0,1,1,3,,,,,,,b,0,1.93492748606,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,wnL.wav,20,landoltCBottom.png,prac,frogFront.png,duckFront.png,HcongWN,b,-20,landoltCL.png,0,2,2,4,,,,,,,b,0,1.41156924522,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,ribbitL.wav,-20,landoltCR.png,prac,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,0,3,3,1,,,,,,,h,0,1.06749105145,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,wnR.wav,20,landoltCBottom.png,prac,duckFront.png,frogFront.png,LinCongWN,b,-20,landoltCR.png,0,4,4,2,,,,,,,b,0,1.58454489303,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
,,,,,,,,,,,,,,,,,,,,,,,,space,13.8278208787,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,0,0,20,,,b,0,2.0682102346,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,0,1,1,1,,,h,0,1.41983838539,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,wnL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LcongWN,b,-20,landoltCL.png,,,,,0,2,2,9,,,b,0,0.867520375963,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,3,3,66,,,b,0,1.43463808994,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,4,4,30,,,h,0,1.68480753055,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,5,5,21,,,b,0,0.900863789575,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,wnR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCongWN,b,-20,landoltCL.png,,,,,0,6,6,11,,,b,0,1.40108427309,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,7,7,67,,,b,0,1.31785659958,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,h,20,landoltCTop.png,,,,,0,8,8,4,,,h,0,0.833868322021,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,9,9,72,,,h,0,1.11754685963,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,10,10,22,,,b,0,0.917601109919,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,11,11,77,,,h,0,0.834200055368,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,b,20,landoltCBottom.png,,,,,0,12,12,12,,,b,0,1.83513697286,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,13,13,52,,,b,0,0.784188233927,,,2020_Mar_04_1111,59.9635351776,duckFrog,001,10,
