targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,19,19,49,,,b,0,0.950793526281,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,20,20,65,,,b,0,1.16795793078,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,21,21,79,,,h,0,0.984196921199,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,22,22,21,,,b,0,0.667435951196,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,23,23,40,,,h,0,0.483786008903,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,0,24,24,1,,,b,0,0.817705225229,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,25,25,18,,,b,0,1.18453114943,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,26,26,64,,,b,0,0.850971160631,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,27,27,68,,,b,0,0.667271732906,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,28,28,44,,,h,0,0.900986262845,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,0,29,29,15,,,b,0,1.45143207154,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,h,20,landoltCTop.png,,,,,0,30,30,6,,,h,0,1.15121609515,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,31,31,69,,,b,0,0.884138491747,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,32,32,43,,,h,0,0.967217188954,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,33,33,16,,,b,0,0.667440349906,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,34,34,27,,,h,0,0.750814126877,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,h,20,landoltCTop.png,,,,,0,35,35,4,,,h,0,0.817329135985,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,36,36,67,,,b,0,0.667169096458,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,37,37,58,,,b,0,1.06780859477,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,38,38,73,,,h,0,0.88433496721,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,39,39,72,,,h,0,0.567407946117,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,40,40,52,,,b,0,0.850781649773,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,41,41,34,,,b,0,0.800789640765,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,42,42,39,,,b,0,0.784063200583,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,43,43,63,,,h,0,1.00026318915,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,44,44,53,,,b,0,0.734217081932,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,b,20,landoltCBottom.png,,,,,0,45,45,12,,,b,0,1.20124366035,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,46,46,31,,,h,0,1.25119204891,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,47,47,20,,,b,0,0.834313633502,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,48,48,51,,,b,0,0.85078384912,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,ribbitR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCong,b,-20,landoltCR.png,,,,,0,49,49,10,,,b,0,1.20112672813,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,50,50,56,,,h,0,0.80091097168,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LcongWN,b,-20,landoltCL.png,,,,,0,51,51,9,,,b,0,1.4180891588,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,52,52,57,,,h,0,0.884325070117,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,53,53,76,,,h,0,1.18434237169,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,54,54,55,,,b,0,0.951015294282,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,55,55,71,,,b,0,0.800834727474,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,56,56,28,,,h,0,0.86764591602,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,57,57,47,,,h,0,0.68405645591,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,58,58,42,,,h,0,0.683907266517,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCongWN,b,-20,landoltCL.png,,,,,0,59,59,11,,,b,0,1.51807390996,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,60,60,26,,,h,0,0.817497753,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,61,61,70,,,b,0,0.85056977885,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,62,62,25,,,h,0,0.667199520831,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,h,20,landoltCTop.png,,,,,0,63,63,7,,,h,0,0.567096371218,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,64,64,75,,,h,0,0.800610026999,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCongWN,h,-20,landoltCR.png,,,,,0,65,65,3,,,h,0,1.18444904027,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,66,66,46,,,h,0,1.31792516045,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,67,67,78,,,h,0,0.700948214042,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,quackL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,Lcong,h,-20,landoltCL.png,,,,,0,68,68,0,,,h,0,0.617104508812,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,69,69,24,,,h,0,0.784185264623,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,70,70,54,,,b,0,1.3343099679,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,71,71,38,,,b,0,0.767641370694,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,quackL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,Lcong,b,-20,landoltCR.png,,,,,0,72,72,8,,,b,0,1.16774496018,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,73,73,74,,,h,0,1.53477249168,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,74,74,19,,,b,0,1.03448400999,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,75,75,66,,,b,0,0.550630920843,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,76,76,30,,,h,0,0.733924934655,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,b,20,landoltCBottom.png,,,,,0,77,77,14,,,b,0,1.40143529726,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,78,78,50,,,b,0,1.05078707484,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,0,79,79,13,,,b,0,1.65142136803,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,0,80,34,,,b,0,1.18427565802,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,1,81,18,,,b,0,0.584145749614,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,1,2,82,33,,,b,0,0.845631133445,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,1,3,83,51,,,b,0,0.684270892743,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,4,84,28,,,h,0,1.3174009815,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,5,85,77,,,h,0,0.934288487566,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,6,86,60,,,h,0,0.667645989335,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,1,7,87,69,,,b,0,0.66733551411,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,8,88,39,,,b,0,1.48474162743,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,1,9,89,46,,,h,0,0.917501931763,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,1,10,90,53,,,b,0,0.900881793626,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCongWN,b,-20,landoltCL.png,,,,,1,11,91,11,,,b,0,1.26761461192,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,12,92,55,,,b,0,0.76743316534,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,13,93,70,,,b,0,0.700885899074,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,14,94,29,,,h,0,0.617185884839,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,15,95,66,,,b,0,0.633768267464,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,16,96,25,,,h,0,0.750838686305,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,1,17,97,1,,,h,0,1.23469654072,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,18,98,76,,,h,0,0.650734437018,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,1,19,99,74,,,h,0,0.667327449817,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,20,100,57,,,h,0,0.60072629941,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,1,21,101,65,,,h,0,0.116960084692,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,1,22,102,19,,,b,0,0.750771239502,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,23,103,23,,,b,0,0.717154140861,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,1,24,104,13,,,b,0,1.25117628687,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,1,25,105,36,,,b,0,0.71742686053,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,b,20,landoltCBottom.png,,,,,1,26,106,14,,,b,0,1.01786423838,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,27,107,44,,,h,0,0.533977792409,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,quackL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,Lcong,b,-20,landoltCR.png,,,,,1,28,108,8,,,b,0,1.00051831402,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
duck,ribbitR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCong,h,-20,landoltCL.png,,,,,1,29,109,2,,,h,0,1.71825711599,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,1,30,110,63,,,h,0,0.867118438051,,,2020_Feb_26_0910,59.9527072484,duckFrog,001,2,
