targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,12,12,40,,,h,0,2.48546411464,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,13,13,67,,,b,0,1.50137129611,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,14,14,22,,,b,0,1.7179997918,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,15,15,49,,,b,0,1.15107606973,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCongWN,h,-20,landoltCR.png,,,,,0,16,16,3,,,h,0,2.83597817656,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,17,17,56,,,h,0,1.18445600489,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCongWN,b,-20,landoltCL.png,,,,,0,18,18,11,,,b,0,1.76832940138,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,19,19,27,,,h,0,1.93508538618,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,20,20,76,,,h,0,1.56768433138,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,ribbitR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCong,h,-20,landoltCL.png,,,,,0,21,21,2,,,h,0,1.68455680853,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,22,22,58,,,h,0,2.06863775056,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,23,23,78,,,h,0,1.85116726955,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,24,24,18,,,b,0,1.03399648689,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,b,20,landoltCBottom.png,,,,,0,25,25,12,,,b,0,1.40112628827,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,26,26,48,,,b,0,1.43436986361,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,27,27,64,,,b,0,1.10107966201,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,0,28,28,13,,,b,0,2.13488773773,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,29,29,20,,,b,0,1.26814868794,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,30,30,31,,,h,0,1.95175024449,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,31,31,32,,,b,0,1.13421583563,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,32,32,68,,,b,0,1.13409523781,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,33,33,42,,,h,0,1.73465695238,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,34,34,33,,,b,0,1.20123229705,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,35,35,38,,,b,0,1.58444082936,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,36,36,65,,,b,0,0.85058957302,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,quackL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,Lcong,h,-20,landoltCL.png,,,,,0,37,37,0,,,h,0,1.70155706807,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,38,38,60,,,h,0,1.33439354328,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,h,20,landoltCTop.png,,,,,0,39,39,4,,,h,0,1.55169320796,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,40,40,71,,,b,0,1.18441788279,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,41,41,70,,,b,0,2.35209356337,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,42,42,47,,,h,0,1.56816269048,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,43,43,43,,,h,0,1.68485738667,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,44,44,52,,,b,0,1.4177544907,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,45,45,77,,,h,0,1.95173631527,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,46,46,36,,,b,0,1.28469368155,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,47,47,25,,,h,0,1.26758602033,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,48,48,44,,,h,0,1.41778528165,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,49,49,35,,,b,0,1.8013556074,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,50,50,34,,,b,0,1.00098017797,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,51,51,62,,,h,0,0.967383240059,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,52,52,29,,,h,0,1.78517863872,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,53,53,53,,,b,0,1.08440930532,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,0,54,54,15,,,b,0,1.68485372109,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,55,55,45,,,h,0,1.40131250009,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,56,56,74,,,h,0,1.61773682258,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,0,57,57,30,,,h,0,1.11753081658,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,58,58,28,,,h,0,1.15129893742,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,h,20,landoltCTop.png,,,,,0,59,59,5,,,h,0,1.68485958602,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,60,60,51,,,b,0,1.71793491091,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,61,61,39,,,b,0,1.48446194314,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,0,62,62,61,,,h,0,1.317731984,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,63,63,24,,,h,0,1.15086089977,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,0,64,64,16,,,b,0,1.35125597674,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,65,65,17,,,b,0,1.56812420182,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,66,66,57,,,h,0,1.86833761229,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,0,67,67,72,,,h,0,1.13444970008,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,68,68,79,,,h,0,1.56775984247,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,0,69,69,19,,,b,0,1.50088560583,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,70,70,21,,,b,0,1.451057082,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,71,71,59,,,h,0,1.46782970855,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,b,20,landoltCBottom.png,,,,,0,72,72,14,,,b,0,1.96796093658,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,73,73,26,,,h,0,1.80138419897,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,74,74,69,,,b,0,1.95131623899,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,0,75,75,50,,,b,0,2.06827852303,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,76,76,75,,,h,0,1.53470137928,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,h,20,landoltCTop.png,,,,,0,77,77,7,,,h,0,2.23481054047,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,78,78,54,,,b,0,1.93504982999,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LcongWN,b,-20,landoltCL.png,,,,,0,79,79,9,,,b,0,1.83464500256,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,1,0,80,20,,,b,0,1.45111793073,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,1,1,81,16,,,b,0,1.26752260567,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,1,2,82,72,,,h,0,1.15115781232,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,3,83,25,,,h,0,1.38484191788,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,4,84,77,,,b,0,1.55117012869,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,5,85,18,,,b,0,1.15081214746,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,1,6,86,27,,,h,0,1.21793637714,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,7,87,60,,,h,0,1.1005569493,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,1,8,88,21,,,b,0,1.61814736832,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,1,9,89,74,,,h,0,1.38446069685,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,1,10,90,46,,,h,0,2.18506339267,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,1,11,91,24,,,h,0,1.60145281877,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,1,12,92,1,,,h,0,1.91834611645,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,1,13,93,15,,,b,0,1.6679080788,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,14,94,66,,,b,0,2.80216716837,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,15,95,45,,,h,0,1.16756058116,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCongWN,b,-20,landoltCR.png,,,,,1,16,96,35,,,b,0,1.20066193171,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,1,17,97,47,,,h,0,1.93455277638,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,1,18,98,75,,,h,0,1.88462674792,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,h,20,landoltCTop.png,,,,,1,19,99,7,,,h,0,1.63479683117,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,h,20,landoltCTop.png,,,,,1,20,100,5,,,h,0,1.53476332771,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,21,101,50,,,b,0,1.70147972417,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,1,22,102,13,,,b,0,1.80131052068,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,1,23,103,62,,,h,0,1.68490320652,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,24,104,28,,,h,0,1.23469177545,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
duck,ribbitR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCong,b,-20,landoltCR.png,,,,,1,25,105,10,,,b,0,1.25090246752,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,26,106,73,,,b,0,1.28469184876,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,1,27,107,42,,,h,0,1.40129307247,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,1,28,108,37,,,b,0,1.20092035559,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,29,109,23,,,b,0,2.01838108615,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,30,110,76,,,h,0,1.76824142729,,,2020_Feb_26_1123,59.9668081539,duckFrog,001,4,
