targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,12.7105133802,,,,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
frog,wnR.wav,20,landoltCBottom.png,prac,duckFront.png,frogFront.png,LinCongWN,b,-20,landoltCR.png,0,0,0,2,,,,,,,b,0,5.05469897494,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,wnL.wav,20,landoltCBottom.png,prac,frogFront.png,duckFront.png,HcongWN,b,-20,landoltCL.png,0,1,1,4,,,,,,,b,0,1.68512276883,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,quackL.wav,20,landoltCTop.png,prac,frogFront.png,duckFront.png,Hcong,h,-20,landoltCL.png,0,2,2,0,,,,,,,h,0,2.21888607251,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
frog,ribbitR.wav,-20,landoltCL.png,prac,frogFront.png,duckFront.png,Lcong,b,20,landoltCBottom.png,0,3,3,3,,,,,,,b,0,2.36877454782,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,ribbitL.wav,-20,landoltCR.png,prac,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,0,4,4,1,,,,,,,h,0,2.03537413469,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
,,,,,,,,,,,,,,,,,,,,,,,,space,6.63907341936,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,0,0,0,79,,,b,0,1.20137311934,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
frog,wnR.wav,-20,landoltCR.png,V1,frogFront.png,duckFront.png,LcongWN,b,20,landoltCBottom.png,,,,,0,1,1,21,,,b,0,1.3181839342,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
frog,wnR.wav,20,landoltCTop.png,V1,duckFront.png,frogFront.png,LinCongWN,h,-20,landoltCL.png,,,,,0,2,2,27,,,h,0,1.58481981017,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,3,3,62,,,b,0,1.25126067823,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,4,4,39,,,h,0,1.53501655918,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,h,20,landoltCTop.png,,,,,0,5,5,52,,,h,0,1.41825449627,,,2020_Mar_04_1608,59.9491724364,duckFrog,001,13,
