targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
duck,wnL.wav,20,landoltCTop.png,V1,frogFront.png,duckFront.png,HcongWN,h,-20,landoltCR.png,,,,,0,73,73,49,,,h,0,0.700807455505,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,74,74,55,,,h,0,1.05100004545,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,HcongWN,b,-20,landoltCL.png,,,,,0,75,75,57,,,b,0,0.717368211161,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,Hcong,b,-20,landoltCR.png,,,,,0,76,76,8,,,b,0,1.05118625727,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitR.wav,20,landoltCTop.png,V1,frogFront.png,duckFront.png,HinCong,h,-20,landoltCL.png,,,,,0,77,77,2,,,h,0,1.45145699753,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,78,78,78,,,b,0,1.03410462172,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnR.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,79,79,61,,,b,0,0.867586533524,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,0,80,63,,,b,0,1.58478722733,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,,,,,1,1,81,38,,,h,0,1.28456355321,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,h,20,landoltCTop.png,,,,,1,2,82,4,,,h,0,0.917542986339,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,HcongWN,b,-20,landoltCL.png,,,,,1,3,83,57,,,b,0,0.617206778697,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnR.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,4,84,53,,,h,0,0.700422568872,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,Hcong,b,-20,landoltCR.png,,,,,1,5,85,56,,,b,0,0.700249553178,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,6,86,79,,,b,0,1.83490012742,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,Hcong,b,-20,landoltCR.png,,,,,1,7,87,40,,,b,0,0.750579162748,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,Hcong,b,-20,landoltCR.png,,,,,1,8,88,8,,,b,0,0.917615564962,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
frog,ribbitL.wav,20,landoltCTop.png,V1,duckFront.png,frogFront.png,Lcong,h,-20,landoltCR.png,,,,,1,9,89,24,,,h,0,1.13444933352,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitR.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,HinCong,b,-20,landoltCR.png,,,,,1,10,90,74,,,b,0,0.751007303319,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,b,20,landoltCBottom.png,,,,,1,11,91,60,,,b,0,0.783979625194,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,b,20,landoltCBottom.png,,,,,1,12,92,76,,,b,0,0.884427706565,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,,,,,1,13,93,70,,,h,0,0.884186510943,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCBottom.png,V1,frogFront.png,duckFront.png,Hcong,b,-20,landoltCR.png,,,,,1,14,94,72,,,b,0,0.600628061686,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
frog,quackL.wav,-20,landoltCL.png,V1,frogFront.png,duckFront.png,LinCong,h,20,landoltCTop.png,,,,,1,15,95,30,,,h,0,1.38436942373,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,16,96,62,,,b,0,0.750719188174,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,20,landoltCTop.png,V1,frogFront.png,duckFront.png,HcongWN,h,-20,landoltCR.png,,,,,1,17,97,33,,,h,0,0.700533636162,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,h,20,landoltCTop.png,,,,,1,18,98,52,,,h,0,0.883999199432,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
frog,wnR.wav,20,landoltCBottom.png,V1,duckFront.png,frogFront.png,LinCongWN,b,-20,landoltCR.png,,,,,1,19,99,19,,,b,0,1.18408248157,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackL.wav,20,landoltCTop.png,V1,frogFront.png,duckFront.png,Hcong,h,-20,landoltCL.png,,,,,1,20,100,0,,,h,0,0.767656399592,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnR.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,21,101,69,,,h,0,1.30099784611,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,22,102,14,,,b,0,1.28452873013,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnR.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,23,103,5,,,h,0,1.10102944345,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,h,20,landoltCTop.png,,,,,1,24,104,54,,,h,0,0.750781503157,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,ribbitL.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,25,105,46,,,b,0,1.18463048684,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,quackR.wav,-20,landoltCR.png,V1,duckFront.png,frogFront.png,Hcong,h,20,landoltCTop.png,,,,,1,26,106,68,,,h,0,0.834238122392,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,20,landoltCTop.png,V1,frogFront.png,duckFront.png,HcongWN,h,-20,landoltCR.png,,,,,1,27,107,49,,,h,0,0.850837366714,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
frog,wnR.wav,-20,landoltCR.png,V1,frogFront.png,duckFront.png,LcongWN,h,20,landoltCTop.png,,,,,1,28,108,29,,,h,0,0.850640524674,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
duck,wnL.wav,-20,landoltCL.png,V1,duckFront.png,frogFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,29,109,47,,,b,0,1.13442184163,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
frog,quackR.wav,20,landoltCBottom.png,V1,duckFront.png,frogFront.png,LinCong,b,-20,landoltCL.png,,,,,1,30,110,18,,,b,0,1.50090503343,,,2020_Feb_26_1011,59.9586367257,duckFrog,001,3,
