targetAnim,audioPos,distPos,visualL,expLab,picR,picL,condLabel,corrAns,targetPos,visualR,pracTrials1a.thisRepN,pracTrials1a.thisTrialN,pracTrials1a.thisN,pracTrials1a.thisIndex,exp1a.thisRepN,exp1a.thisTrialN,exp1a.thisN,exp1a.thisIndex,pressToCont.keys,pressToCont.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,spaceToBegin.keys,spaceToBegin.rt,date,frameRate,expName,session,participant,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,60,60,31,,,h,0,0.533709419949,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,61,61,73,,,h,0,0.783912217128,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,quackL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,Lcong,b,-20,landoltCR.png,,,,,0,62,62,8,,,b,0,0.93426988431,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,quackL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,Lcong,h,-20,landoltCL.png,,,,,0,63,63,0,,,h,0,0.850872861833,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,64,64,65,,,b,0,0.934337697166,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,0,65,65,15,,,b,0,1.20095891089,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,quackR.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,Lcong,b,20,landoltCBottom.png,,,,,0,66,66,12,,,b,0,1.36799488286,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,h,20,landoltCTop.png,,,,,0,67,67,47,,,h,0,1.45137431065,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,68,68,54,,,b,0,2.26865486722,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,0,69,69,36,,,b,0,1.11797646343,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,70,70,25,,,h,0,0.750406419131,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,71,71,70,,,b,0,0.750553774706,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,0,72,72,43,,,h,0,1.25102058396,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,0,73,73,33,,,b,0,0.767376136093,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,0,74,74,22,,,b,0,0.667166282685,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,75,75,76,,,h,0,0.800810089102,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,0,76,76,41,,,h,0,0.517054941243,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,0,77,77,21,,,b,0,0.867377785587,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,0,78,78,58,,,h,0,0.850645963568,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,0,79,79,60,,,h,0,1.0867671397,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,h,20,landoltCTop.png,,,,,1,0,80,76,,,h,0,1.13439854552,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnR.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,LinCongWN,b,-20,landoltCL.png,,,,,1,1,81,11,,,b,0,1.13443959979,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HcongWN,b,-20,landoltCR.png,,,,,1,2,82,49,,,b,0,1.55163804779,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,ribbitL.wav,-20,landoltCR.png,V2,duckFront.png,frogFront.png,LinCong,b,20,landoltCBottom.png,,,,,1,3,83,14,,,b,0,1.38440120305,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,b,20,landoltCBottom.png,,,,,1,4,84,13,,,b,0,1.06776633512,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,1,5,85,75,,,h,0,1.1675773754,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitR.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,Hcong,b,20,landoltCBottom.png,,,,,1,6,86,52,,,b,0,1.184182369,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,b,20,landoltCBottom.png,,,,,1,7,87,37,,,b,0,0.750816228916,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,quackL.wav,20,landoltCBottom.png,V2,frogFront.png,duckFront.png,Lcong,b,-20,landoltCR.png,,,,,1,8,88,8,,,b,0,1.53453783685,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,1,9,89,74,,,h,0,0.917627868534,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitL.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,Hcong,b,-20,landoltCL.png,,,,,1,10,90,16,,,b,0,0.717402436509,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,11,91,57,,,h,0,0.884254030738,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackR.wav,20,landoltCBottom.png,V2,duckFront.png,frogFront.png,HinCong,b,-20,landoltCL.png,,,,,1,12,92,34,,,b,0,1.1846365321,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,1,13,93,56,,,h,0,0.767481704272,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,14,94,23,,,b,0,0.734056915186,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCong,h,-20,landoltCR.png,,,,,1,15,95,26,,,h,0,0.717331324617,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,h,20,landoltCTop.png,,,,,1,16,96,7,,,h,0,0.80060591732,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,17,97,41,,,h,0,0.86731583759,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnR.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LcongWN,h,20,landoltCTop.png,,,,,1,18,98,5,,,h,0,1.15094672289,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,1,19,99,27,,,h,0,0.683831024944,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HcongWN,h,20,landoltCTop.png,,,,,1,20,100,61,,,b,0,0.917385208333,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnL.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LcongWN,h,-20,landoltCR.png,,,,,1,21,101,1,,,h,0,0.733963076811,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,22,102,38,,,b,0,1.08421737512,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,1,23,103,30,,,h,0,0.867568394809,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HcongWN,h,-20,landoltCL.png,,,,,1,24,104,73,,,h,0,0.967404360941,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,b,20,landoltCBottom.png,,,,,1,25,105,54,,,b,0,1.10074795783,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,quackL.wav,-20,landoltCL.png,V2,frogFront.png,duckFront.png,HinCong,h,20,landoltCTop.png,,,,,1,26,106,62,,,h,0,0.984196664707,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,ribbitL.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,Hcong,h,-20,landoltCR.png,,,,,1,27,107,72,,,h,0,0.783933110826,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnL.wav,-20,landoltCL.png,V2,duckFront.png,frogFront.png,LinCongWN,b,20,landoltCBottom.png,,,,,1,28,108,15,,,b,0,1.43462012868,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnL.wav,-20,landoltCR.png,V2,frogFront.png,duckFront.png,HinCongWN,b,20,landoltCBottom.png,,,,,1,29,109,55,,,b,0,0.934305806819,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
frog,wnR.wav,20,landoltCTop.png,V2,duckFront.png,frogFront.png,HinCongWN,h,-20,landoltCL.png,,,,,1,30,110,59,,,h,0,0.800553499808,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
duck,wnR.wav,20,landoltCTop.png,V2,frogFront.png,duckFront.png,LinCongWN,h,-20,landoltCR.png,,,,,1,31,111,3,,,h,0,0.917749931716,,,2020_Mar_04_0810,59.961162873,duckFrog,001,8,
