RECORDING_SESSION_LABEL,TRIAL_INDEX,TRIAL_FIXATION_TOTAL,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_START,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL
2,6,9,296,1,1,fixationIA,296,1,296,0,1,0.38,fixationIA
2,6,9,180,2,2,targetIA,180,4,736,360,2,1.22,targetIA
2,6,9,228,3,.,.,.,.,.,600,1,1.68,fixationIA
2,6,9,184,4,3,distIA,504,3,504,884,3,1.2,distIA
2,6,9,204,5,3,distIA,504,3,504,1080,3,0.72,distIA
2,6,9,116,6,3,distIA,504,3,504,1300,3,1.33,distIA
2,6,9,116,7,2,targetIA,556,4,736,1512,2,2.1,targetIA
2,6,9,284,8,2,targetIA,556,4,736,1644,2,0.9,targetIA
2,6,9,156,9,2,targetIA,556,4,736,1948,2,0.89,targetIA
2,7,7,96,1,1,fixationIA,96,1,96,0,1,0.33,fixationIA
2,7,7,68,2,.,.,.,.,.,208,1,6.81,fixationIA
2,7,7,188,3,3,distIA,832,2,832,368,3,1.74,distIA
2,7,7,644,4,3,distIA,832,2,832,576,3,0.34,distIA
2,7,7,72,5,.,.,.,.,.,1296,1,6.81,fixationIA
2,7,7,140,6,2,targetIA,736,2,736,1416,2,1.67,targetIA
2,7,7,596,7,2,targetIA,736,2,736,1572,2,0.7,targetIA
2,8,6,552,1,1,fixationIA,552,1,552,0,1,0.46,fixationIA
2,8,6,424,2,3,distIA,528,2,528,616,3,1.05,distIA
2,8,6,104,3,3,distIA,528,2,528,1060,3,0.64,distIA
2,8,6,156,4,2,targetIA,448,3,448,1256,2,1.45,targetIA
2,8,6,160,5,2,targetIA,448,3,448,1432,2,0.43,targetIA
2,8,6,132,6,2,targetIA,448,3,448,1612,2,0.96,targetIA
2,9,4,528,1,1,fixationIA,528,1,528,0,1,0.52,fixationIA
2,9,4,160,2,2,targetIA,528,3,528,592,2,1.96,targetIA
2,9,4,172,3,2,targetIA,528,3,528,768,2,0.49,targetIA
2,9,4,196,4,2,targetIA,528,3,528,960,2,0.97,targetIA
2,10,6,188,1,1,fixationIA,188,2,484,20,1,0.36,fixationIA
2,10,6,408,2,3,distIA,408,1,408,272,3,0.84,distIA
2,10,6,224,3,.,.,.,.,.,732,1,2,fixationIA
2,10,6,296,4,1,fixationIA,296,2,484,980,1,0.97,fixationIA
2,10,6,244,5,2,targetIA,524,2,524,1340,2,1.28,targetIA
2,10,6,280,6,2,targetIA,524,2,524,1600,2,0.9,targetIA
2,11,5,288,1,1,fixationIA,288,1,288,0,1,0.64,fixationIA
2,11,5,300,2,3,distIA,300,1,300,356,3,1.11,distIA
2,11,5,132,3,2,targetIA,352,3,352,748,2,1.01,targetIA
2,11,5,172,4,2,targetIA,352,3,352,904,2,0.58,targetIA
2,11,5,48,5,2,targetIA,352,3,352,1092,2,0.93,targetIA
2,12,8,352,1,1,fixationIA,352,1,352,0,1,0.57,fixationIA
2,12,8,256,2,2,targetIA,256,4,708,420,2,0.87,targetIA
2,12,8,124,3,.,.,.,.,.,760,3,4.03,distIA
2,12,8,376,4,3,distIA,480,2,480,916,3,1.1,distIA
2,12,8,104,5,3,distIA,480,2,480,1308,3,1.34,distIA
2,12,8,236,6,2,targetIA,452,4,708,1512,2,1.26,targetIA
2,12,8,152,7,2,targetIA,452,4,708,1764,2,0.39,targetIA
2,12,8,64,8,2,targetIA,452,4,708,1932,2,1,targetIA
2,13,2,328,1,1,fixationIA,328,1,328,0,1,0.33,fixationIA
2,13,2,868,2,2,targetIA,868,1,868,396,2,0.78,targetIA
2,14,7,48,1,1,fixationIA,48,3,440,32,1,0.39,fixationIA
2,14,7,120,2,.,.,.,.,.,200,1,5.86,fixationIA
2,14,7,188,3,3,distIA,188,1,188,372,3,0.47,distIA
2,14,7,236,4,1,fixationIA,392,3,440,620,1,0.49,fixationIA
2,14,7,156,5,1,fixationIA,392,3,440,868,1,0.31,fixationIA
2,14,7,252,6,2,targetIA,432,2,432,1088,2,0.49,targetIA
2,14,7,180,7,2,targetIA,432,2,432,1356,2,0.91,targetIA
2,15,9,164,1,1,fixationIA,164,2,400,0,1,0.91,fixationIA
2,15,9,136,2,.,.,.,.,.,236,3,2.92,distIA
2,15,9,232,3,3,distIA,232,3,664,396,3,0.84,distIA
2,15,9,160,4,.,.,.,.,.,684,1,1.6,fixationIA
2,15,9,236,5,1,fixationIA,236,2,400,868,1,0.36,fixationIA
2,15,9,276,6,3,distIA,432,3,664,1172,3,0.64,distIA
2,15,9,156,7,3,distIA,432,3,664,1460,3,0.56,distIA
2,15,9,144,8,2,targetIA,304,2,304,1708,2,2.77,targetIA
2,15,9,160,9,2,targetIA,304,2,304,1876,2,0.87,targetIA
2,16,2,832,1,1,fixationIA,832,1,832,0,1,0.1,fixationIA
2,16,2,568,2,2,targetIA,568,1,568,896,2,1.24,targetIA
2,17,7,288,1,1,fixationIA,288,2,916,0,1,0.24,fixationIA
2,17,7,136,2,2,targetIA,136,3,532,352,2,1.68,targetIA
2,17,7,628,3,1,fixationIA,628,2,916,548,1,0.63,fixationIA
2,17,7,260,4,2,targetIA,396,3,532,1248,2,1.36,targetIA
2,17,7,136,5,2,targetIA,396,3,532,1524,2,0.49,targetIA
2,17,7,152,6,.,.,.,.,.,1748,3,2.75,distIA
2,17,7,164,7,3,distIA,164,1,164,1924,3,0.82,distIA
2,18,7,84,1,1,fixationIA,276,3,520,0,1,0.5,fixationIA
2,18,7,192,2,1,fixationIA,276,3,520,96,1,0.21,fixationIA
2,18,7,184,3,2,targetIA,184,3,596,352,2,1.99,targetIA
2,18,7,244,4,1,fixationIA,244,3,520,588,1,0.31,fixationIA
2,18,7,368,5,3,distIA,368,1,368,892,3,0.47,distIA
2,18,7,148,6,2,targetIA,412,3,596,1356,2,1.51,targetIA
2,18,7,264,7,2,targetIA,412,3,596,1520,2,0.46,targetIA
2,19,5,312,1,1,fixationIA,312,1,312,0,1,0.51,fixationIA
2,19,5,212,2,3,distIA,212,1,212,380,3,0.91,distIA
2,19,5,196,3,.,.,.,.,.,656,1,4.41,fixationIA
2,19,5,248,4,2,targetIA,480,2,480,904,2,0.95,targetIA
2,19,5,232,5,2,targetIA,480,2,480,1164,2,1.13,targetIA
2,20,5,664,1,1,fixationIA,664,1,664,0,1,0.38,fixationIA
2,20,5,236,2,3,distIA,496,3,496,728,3,0.17,distIA
2,20,5,152,3,3,distIA,496,3,496,976,3,0.7,distIA
2,20,5,108,4,3,distIA,496,3,496,1140,3,0.83,distIA
2,20,5,344,5,2,targetIA,344,1,344,1352,2,1.11,targetIA
2,21,6,300,1,1,fixationIA,300,2,844,0,1,0.55,fixationIA
2,21,6,176,2,2,targetIA,176,2,364,364,2,1.73,targetIA
2,21,6,544,3,1,fixationIA,544,2,844,600,1,1.03,fixationIA
2,21,6,228,4,3,distIA,300,2,300,1212,3,0.53,distIA
2,21,6,72,5,3,distIA,300,2,300,1452,3,1,distIA
2,21,6,188,6,2,targetIA,188,2,364,1620,2,1.45,targetIA
2,22,5,244,1,1,fixationIA,244,2,668,0,1,0.33,fixationIA
2,22,5,144,2,3,distIA,144,1,144,348,3,1.9,distIA
2,22,5,424,3,1,fixationIA,424,2,668,552,1,0.62,fixationIA
2,22,5,272,4,2,targetIA,544,2,544,1036,2,1.24,targetIA
2,22,5,272,5,2,targetIA,544,2,544,1328,2,0.65,targetIA
2,23,3,884,1,1,fixationIA,884,1,884,0,1,0.15,fixationIA
2,23,3,216,2,2,targetIA,372,2,372,948,2,0.83,targetIA
2,23,3,156,3,2,targetIA,372,2,372,1176,2,1.19,targetIA
2,24,3,640,1,1,fixationIA,640,1,640,0,1,0.17,fixationIA
2,24,3,240,2,2,targetIA,496,2,496,708,2,1.05,targetIA
2,24,3,256,3,2,targetIA,496,2,496,964,2,0.89,targetIA
2,25,4,940,1,1,fixationIA,940,1,940,0,1,0.24,fixationIA
2,25,4,152,2,3,distIA,420,3,420,1000,3,1.35,distIA
2,25,4,168,3,3,distIA,420,3,420,1164,3,0.75,distIA
2,25,4,100,4,3,distIA,420,3,420,1348,3,0.78,distIA
2,26,7,276,1,1,fixationIA,276,2,624,0,1,0.56,fixationIA
2,26,7,140,2,2,targetIA,140,3,552,368,2,1.39,targetIA
2,26,7,348,3,1,fixationIA,348,2,624,608,1,0.47,fixationIA
2,26,7,284,4,3,distIA,368,2,368,1016,3,1.32,distIA
2,26,7,84,5,3,distIA,368,2,368,1316,3,0.93,distIA
2,26,7,148,6,2,targetIA,412,3,552,1496,2,1.7,targetIA
2,26,7,264,7,2,targetIA,412,3,552,1660,2,0.84,targetIA
2,27,6,60,1,1,fixationIA,60,2,528,0,1,0.45,fixationIA
2,27,6,52,2,.,.,.,.,.,172,2,7.6,targetIA
2,27,6,240,3,2,targetIA,240,3,636,260,2,1.77,targetIA
2,27,6,468,4,1,fixationIA,468,2,528,556,1,1.21,fixationIA
2,27,6,184,5,2,targetIA,396,3,636,1088,2,0.98,targetIA
2,27,6,212,6,2,targetIA,396,3,636,1284,2,0.85,targetIA
2,28,1,12,1,1,fixationIA,12,1,12,0,1,0.33,fixationIA
2,29,4,252,1,1,fixationIA,392,2,392,0,1,0.43,fixationIA
2,29,4,140,2,1,fixationIA,392,2,392,304,1,0.34,fixationIA
2,29,4,224,3,2,targetIA,396,2,396,508,2,0.87,targetIA
2,29,4,172,4,2,targetIA,396,2,396,752,2,0.76,targetIA
2,30,5,784,1,1,fixationIA,784,1,784,80,1,0.25,fixationIA
2,30,5,256,2,3,distIA,488,2,488,936,3,0.75,distIA
2,30,5,232,3,3,distIA,488,2,488,1204,3,0.82,distIA
2,30,5,288,4,2,targetIA,568,2,568,1552,2,1.05,targetIA
2,30,5,280,5,2,targetIA,568,2,568,1856,2,1.34,targetIA
2,31,6,740,1,1,fixationIA,740,1,740,0,1,0.15,fixationIA
2,31,6,240,2,3,distIA,468,2,468,808,3,0.63,distIA
2,31,6,228,3,3,distIA,468,2,468,1064,3,1.04,distIA
2,31,6,124,4,.,.,.,.,.,1380,2,3.27,targetIA
2,31,6,184,5,2,targetIA,344,2,344,1532,2,0.98,targetIA
2,31,6,160,6,2,targetIA,344,2,344,1728,2,0.64,targetIA
2,32,5,312,1,1,fixationIA,312,2,568,0,1,0.04,fixationIA
2,32,5,196,2,3,distIA,344,2,344,380,3,1.44,distIA
2,32,5,148,3,3,distIA,344,2,344,592,3,0.99,distIA
2,32,5,256,4,1,fixationIA,256,2,568,800,1,0.26,fixationIA
2,32,5,500,5,2,targetIA,500,1,500,1116,2,1.2,targetIA
2,33,5,236,1,1,fixationIA,236,2,600,120,1,0.46,fixationIA
2,33,5,188,2,2,targetIA,188,3,720,420,2,1.23,targetIA
2,33,5,364,3,1,fixationIA,364,2,600,664,1,0.21,fixationIA
2,33,5,212,4,2,targetIA,532,3,720,1096,2,0.5,targetIA
2,33,5,320,5,2,targetIA,532,3,720,1328,2,0.88,targetIA
2,34,4,484,1,1,fixationIA,760,2,760,56,1,0.19,fixationIA
2,34,4,276,2,1,fixationIA,760,2,760,588,1,0.14,fixationIA
2,34,4,236,3,2,targetIA,444,2,444,932,2,0.71,targetIA
2,34,4,208,4,2,targetIA,444,2,444,1180,2,0.73,targetIA
2,35,3,400,1,1,fixationIA,1060,2,1060,0,1,0.86,fixationIA
2,35,3,660,2,1,fixationIA,1060,2,1060,416,1,0.25,fixationIA
2,35,3,344,3,2,targetIA,344,1,344,1144,2,0.43,targetIA
2,36,5,328,1,1,fixationIA,500,2,500,0,1,0.47,fixationIA
2,36,5,172,2,1,fixationIA,500,2,500,340,1,0.21,fixationIA
2,36,5,312,3,3,distIA,456,2,456,584,3,0.61,distIA
2,36,5,144,4,3,distIA,456,2,456,908,3,0.72,distIA
2,36,5,284,5,2,targetIA,284,1,284,1144,2,0.72,targetIA
2,37,4,268,1,1,fixationIA,812,2,812,0,1,0.72,fixationIA
2,37,4,544,2,1,fixationIA,812,2,812,280,1,0.13,fixationIA
2,37,4,204,3,2,targetIA,392,2,392,888,2,0.35,targetIA
2,37,4,188,4,2,targetIA,392,2,392,1104,2,0.95,targetIA
2,38,3,1132,1,1,fixationIA,1132,1,1132,0,1,0.05,fixationIA
2,38,3,184,2,3,distIA,424,2,424,1200,3,0.67,distIA
2,38,3,240,3,3,distIA,424,2,424,1396,3,0.37,distIA
2,39,6,240,1,1,fixationIA,240,2,448,0,1,1.28,fixationIA
2,39,6,296,2,2,targetIA,296,3,688,304,2,1.55,targetIA
2,39,6,140,3,.,.,.,.,.,704,3,5.2,distIA
2,39,6,208,4,1,fixationIA,208,2,448,900,1,0.98,fixationIA
2,39,6,204,5,2,targetIA,392,3,688,1172,2,0.11,targetIA
2,39,6,188,6,2,targetIA,392,3,688,1392,2,0.84,targetIA
2,40,4,316,1,1,fixationIA,620,2,620,0,1,0.69,fixationIA
2,40,4,304,2,1,fixationIA,620,2,620,328,1,0.24,fixationIA
2,40,4,200,3,2,targetIA,580,2,580,704,2,0.62,targetIA
2,40,4,380,4,2,targetIA,580,2,580,920,2,1.1,targetIA
2,41,3,936,1,1,fixationIA,936,1,936,0,1,0.09,fixationIA
2,41,3,240,2,2,targetIA,572,2,572,1000,2,0.73,targetIA
2,41,3,332,3,2,targetIA,572,2,572,1256,2,1.46,targetIA
2,42,6,280,1,1,fixationIA,280,1,280,0,1,0.57,fixationIA
2,42,6,300,2,2,targetIA,460,4,664,348,2,1.16,targetIA
2,42,6,160,3,2,targetIA,460,4,664,664,2,0.6,targetIA
2,42,6,332,4,.,.,.,.,.,872,1,3.48,fixationIA
2,42,6,164,5,2,targetIA,204,4,664,1296,2,1.2,targetIA
2,42,6,40,6,2,targetIA,204,4,664,1472,2,0.94,targetIA
2,43,3,940,1,1,fixationIA,940,1,940,0,1,0.34,fixationIA
2,43,3,160,2,2,targetIA,484,2,484,1012,2,1.73,targetIA
2,43,3,324,3,2,targetIA,484,2,484,1188,2,0.9,targetIA
2,44,6,192,1,1,fixationIA,192,3,804,0,1,0.51,fixationIA
2,44,6,180,2,3,distIA,180,1,180,260,3,1.19,distIA
2,44,6,188,3,1,fixationIA,612,3,804,496,1,1.04,fixationIA
2,44,6,424,4,1,fixationIA,612,3,804,700,1,0.05,fixationIA
2,44,6,252,5,2,targetIA,468,2,468,1188,2,1.3,targetIA
2,44,6,216,6,2,targetIA,468,2,468,1464,2,0.83,targetIA
2,45,3,836,1,1,fixationIA,836,1,836,0,1,0.06,fixationIA
2,45,3,164,2,2,targetIA,480,2,480,900,2,1.22,targetIA
2,45,3,316,3,2,targetIA,480,2,480,1076,2,1.15,targetIA
2,46,6,728,1,1,fixationIA,728,1,728,0,1,0.3,fixationIA
2,46,6,280,2,3,distIA,520,2,520,800,3,0.85,distIA
2,46,6,240,3,3,distIA,520,2,520,1096,3,1.19,distIA
2,46,6,176,4,2,targetIA,468,3,468,1444,2,1,targetIA
2,46,6,132,5,2,targetIA,468,3,468,1632,2,0.46,targetIA
2,46,6,160,6,2,targetIA,468,3,468,1776,2,0.99,targetIA
2,47,5,1100,1,1,fixationIA,1100,1,1100,0,1,0.52,fixationIA
2,47,5,220,2,2,targetIA,480,3,480,1160,2,2.18,targetIA
2,47,5,120,3,2,targetIA,480,3,480,1400,2,1.24,targetIA
2,47,5,140,4,2,targetIA,480,3,480,1544,2,0.92,targetIA
2,47,5,152,5,3,distIA,152,1,152,1784,3,1.8,distIA
2,48,3,1152,1,1,fixationIA,1152,1,1152,0,1,0.09,fixationIA
2,48,3,192,2,2,targetIA,340,2,340,1212,2,1.14,targetIA
2,48,3,148,3,2,targetIA,340,2,340,1420,2,1.14,targetIA
2,49,2,948,1,1,fixationIA,948,1,948,0,1,0.16,fixationIA
2,49,2,384,2,2,targetIA,384,1,384,1020,2,1.32,targetIA
2,50,5,760,1,1,fixationIA,760,1,760,0,1,0.57,fixationIA
2,50,5,232,2,3,distIA,460,2,460,824,3,1.2,distIA
2,50,5,228,3,3,distIA,460,2,460,1076,3,0.75,distIA
2,50,5,220,4,2,targetIA,372,2,372,1404,2,0.71,targetIA
2,50,5,152,5,2,targetIA,372,2,372,1640,2,1.41,targetIA
2,51,3,920,1,1,fixationIA,920,1,920,0,1,0.48,fixationIA
2,51,3,208,2,2,targetIA,524,2,524,988,2,0.89,targetIA
2,51,3,316,3,2,targetIA,524,2,524,1212,2,0.65,targetIA
2,52,7,964,1,1,fixationIA,964,1,964,0,1,0.32,fixationIA
2,52,7,204,2,3,distIA,412,3,412,1028,3,1.33,distIA
2,52,7,144,3,3,distIA,412,3,412,1252,3,0.87,distIA
2,52,7,64,4,3,distIA,412,3,412,1416,3,2.33,distIA
2,52,7,140,5,2,targetIA,408,3,408,1568,2,2.24,targetIA
2,52,7,148,6,2,targetIA,408,3,408,1728,2,0.91,targetIA
2,52,7,120,7,2,targetIA,408,3,408,1892,2,0.97,targetIA
2,53,5,152,1,1,fixationIA,152,2,880,0,1,0.57,fixationIA
2,53,5,184,2,.,.,.,.,.,188,1,4.46,fixationIA
2,53,5,728,3,1,fixationIA,728,2,880,404,1,0.35,fixationIA
2,53,5,196,4,2,targetIA,352,2,352,1200,2,1.6,targetIA
2,53,5,156,5,2,targetIA,352,2,352,1416,2,0.72,targetIA
2,54,4,1300,1,1,fixationIA,1300,1,1300,0,1,0.47,fixationIA
2,54,4,136,2,.,.,.,.,.,1360,2,2.91,targetIA
2,54,4,160,3,2,targetIA,384,2,384,1516,2,1.48,targetIA
2,54,4,224,4,2,targetIA,384,2,384,1696,2,0.49,targetIA
2,55,6,288,1,1,fixationIA,288,3,896,0,1,0.75,fixationIA
2,55,6,120,2,3,distIA,120,1,120,356,3,1.85,distIA
2,55,6,204,3,1,fixationIA,608,3,896,536,1,1.03,fixationIA
2,55,6,404,4,1,fixationIA,608,3,896,756,1,0.24,fixationIA
2,55,6,224,5,2,targetIA,412,2,412,1228,2,0.6,targetIA
2,55,6,188,6,2,targetIA,412,2,412,1464,2,1.56,targetIA
2,56,3,1048,1,1,fixationIA,1048,1,1048,0,1,0.53,fixationIA
2,56,3,140,2,2,targetIA,352,2,352,1108,2,2.57,targetIA
2,56,3,212,3,2,targetIA,352,2,352,1268,2,1.38,targetIA
2,57,3,1192,1,1,fixationIA,1192,1,1192,0,1,0.69,fixationIA
2,57,3,200,2,2,targetIA,328,2,328,1256,2,1.42,targetIA
2,57,3,128,3,2,targetIA,328,2,328,1476,2,0.61,targetIA
2,58,3,992,1,1,fixationIA,992,1,992,0,1,0.34,fixationIA
2,58,3,224,2,2,targetIA,356,2,356,1056,2,0.33,targetIA
2,58,3,132,3,2,targetIA,356,2,356,1292,2,0.54,targetIA
2,59,3,880,1,1,fixationIA,880,1,880,32,1,0.3,fixationIA
2,59,3,200,2,2,targetIA,364,2,364,980,2,0.72,targetIA
2,59,3,164,3,2,targetIA,364,2,364,1196,2,0.59,targetIA
2,60,6,1076,1,1,fixationIA,1076,1,1076,0,1,0.33,fixationIA
2,60,6,220,2,3,distIA,564,2,564,1140,3,0.93,distIA
2,60,6,344,3,3,distIA,564,2,564,1376,3,0.82,distIA
2,60,6,152,4,2,targetIA,408,3,408,1816,2,1.69,targetIA
2,60,6,136,5,2,targetIA,408,3,408,1984,2,0.61,targetIA
2,60,6,120,6,2,targetIA,408,3,408,2136,2,1.17,targetIA
2,61,3,1088,1,1,fixationIA,1088,1,1088,28,1,0.89,fixationIA
2,61,3,220,2,2,targetIA,360,2,360,1184,2,1.71,targetIA
2,61,3,140,3,2,targetIA,360,2,360,1420,2,0.72,targetIA
2,62,3,1000,1,1,fixationIA,1000,1,1000,0,1,0.46,fixationIA
2,62,3,192,2,2,targetIA,364,2,364,1064,2,2.01,targetIA
2,62,3,172,3,2,targetIA,364,2,364,1272,2,1.37,targetIA
2,63,3,988,1,1,fixationIA,988,1,988,0,1,0.41,fixationIA
2,63,3,204,2,2,targetIA,340,2,340,1056,2,1.06,targetIA
2,63,3,136,3,2,targetIA,340,2,340,1272,2,0.67,targetIA
2,64,2,748,1,1,fixationIA,748,1,748,0,1,0.13,fixationIA
2,64,2,324,2,3,distIA,324,1,324,820,3,0.9,distIA
2,65,6,108,1,1,fixationIA,372,3,592,0,1,1.4,fixationIA
2,65,6,264,2,1,fixationIA,372,3,592,128,1,0.6,fixationIA
2,65,6,156,3,2,targetIA,156,3,492,460,2,1.03,targetIA
2,65,6,220,4,1,fixationIA,220,3,592,676,1,0.41,fixationIA
2,65,6,180,5,2,targetIA,336,3,492,972,2,0.66,targetIA
2,65,6,156,6,2,targetIA,336,3,492,1168,2,0.68,targetIA
2,66,4,948,1,1,fixationIA,948,1,948,0,1,0.43,fixationIA
2,66,4,400,2,3,distIA,400,1,400,1016,3,0.7,distIA
2,66,4,244,3,2,targetIA,392,2,392,1516,2,0.89,targetIA
2,66,4,148,4,2,targetIA,392,2,392,1776,2,0.81,targetIA
2,67,8,68,1,1,fixationIA,68,2,740,0,1,0.07,fixationIA
2,67,8,252,2,.,.,.,.,.,192,1,1.88,fixationIA
2,67,8,672,3,1,fixationIA,672,2,740,464,1,0.2,fixationIA
2,67,8,192,4,3,distIA,364,2,364,1204,3,1.4,distIA
2,67,8,172,5,3,distIA,364,2,364,1412,3,0.42,distIA
2,67,8,140,6,2,targetIA,348,3,348,1676,2,2.12,targetIA
2,67,8,152,7,2,targetIA,348,3,348,1836,2,1.13,targetIA
2,67,8,56,8,2,targetIA,348,3,348,2004,2,0.3,targetIA
2,68,3,884,1,1,fixationIA,884,1,884,0,1,0.25,fixationIA
2,68,3,188,2,2,targetIA,324,2,324,948,2,0.69,targetIA
2,68,3,136,3,2,targetIA,324,2,324,1148,2,0.51,targetIA
2,69,3,1056,1,1,fixationIA,1056,1,1056,0,1,0.13,fixationIA
2,69,3,132,2,3,distIA,220,2,220,1120,3,2.01,distIA
2,69,3,88,3,3,distIA,220,2,220,1272,3,0.62,distIA
2,70,5,100,1,.,.,.,.,.,0,1,2.46,fixationIA
2,70,5,480,2,1,fixationIA,924,2,924,124,1,0.76,fixationIA
2,70,5,444,3,1,fixationIA,924,2,924,616,1,0.54,fixationIA
2,70,5,180,4,2,targetIA,320,2,320,1132,2,0.49,targetIA
2,70,5,140,5,2,targetIA,320,2,320,1328,2,0.59,targetIA
2,71,5,1048,1,1,fixationIA,1048,1,1048,0,1,0.5,fixationIA
2,71,5,216,2,2,targetIA,216,1,216,1112,2,1.46,targetIA
2,71,5,144,3,3,distIA,444,3,444,1424,3,1.4,distIA
2,71,5,156,4,3,distIA,444,3,444,1580,3,0.38,distIA
2,71,5,144,5,3,distIA,444,3,444,1756,3,0.65,distIA
2,72,3,956,1,1,fixationIA,956,1,956,0,1,0.37,fixationIA
2,72,3,196,2,2,targetIA,444,2,444,1028,2,0.68,targetIA
2,72,3,248,3,2,targetIA,444,2,444,1240,2,1.58,targetIA
2,73,6,280,1,1,fixationIA,280,2,856,0,1,0.77,fixationIA
2,73,6,136,2,3,distIA,136,2,340,340,3,2.38,distIA
2,73,6,576,3,1,fixationIA,576,2,856,536,1,0.42,fixationIA
2,73,6,204,4,3,distIA,204,2,340,1176,3,1.53,distIA
2,73,6,228,5,2,targetIA,340,2,340,1480,2,1.04,targetIA
2,73,6,112,6,2,targetIA,340,2,340,1724,2,1.15,targetIA
2,74,6,1180,1,1,fixationIA,1180,1,1180,0,1,0.66,fixationIA
2,74,6,228,2,3,distIA,348,2,348,1240,3,0.39,distIA
2,74,6,120,3,3,distIA,348,2,348,1480,3,0.62,distIA
2,74,6,140,4,2,targetIA,500,3,500,1700,2,2.67,targetIA
2,74,6,172,5,2,targetIA,500,3,500,1856,2,1.37,targetIA
2,74,6,188,6,2,targetIA,500,3,500,2048,2,0.6,targetIA
2,75,3,1116,1,1,fixationIA,1116,1,1116,0,1,0.54,fixationIA
2,75,3,232,2,2,targetIA,544,2,544,1188,2,1.12,targetIA
2,75,3,312,3,2,targetIA,544,2,544,1432,2,1.68,targetIA
2,76,2,760,1,1,fixationIA,760,1,760,0,1,0.87,fixationIA
2,76,2,448,2,2,targetIA,448,1,448,832,2,1.5,targetIA
2,77,4,560,1,1,fixationIA,560,1,560,0,1,0.77,fixationIA
2,77,4,132,2,.,.,.,.,.,588,1,3.13,fixationIA
2,77,4,284,3,2,targetIA,676,2,676,780,2,1.92,targetIA
2,77,4,392,4,2,targetIA,676,2,676,1088,2,0.4,targetIA
2,78,8,384,1,1,fixationIA,384,2,804,0,1,0.71,fixationIA
2,78,8,56,2,.,.,.,.,.,428,1,8.25,fixationIA
2,78,8,420,3,1,fixationIA,420,2,804,524,1,1.19,fixationIA
