RECORDING_SESSION_LABEL,TRIAL_INDEX,TRIAL_FIXATION_TOTAL,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_START,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL
4,29,5,240,5,2,targetIA,572,3,572,2584,2,0.8,targetIA
4,30,3,224,1,1,fixationIA,1284,2,1284,0,1,0.93,fixationIA
4,30,3,1060,2,1,fixationIA,1284,2,1284,236,1,0.97,fixationIA
4,30,3,592,3,2,targetIA,592,1,592,1376,2,1.31,targetIA
4,31,6,1420,1,1,fixationIA,1420,1,1420,0,1,1.2,fixationIA
4,31,6,212,2,3,distIA,316,2,316,1500,3,1.5,distIA
4,31,6,104,3,3,distIA,316,2,316,1728,3,1.29,distIA
4,31,6,176,4,2,targetIA,592,3,592,1956,2,2.11,targetIA
4,31,6,196,5,2,targetIA,592,3,592,2152,2,0.51,targetIA
4,31,6,220,6,2,targetIA,592,3,592,2360,2,0.5,targetIA
4,32,3,960,1,1,fixationIA,960,2,1060,0,1,1.05,fixationIA
4,32,3,596,2,2,targetIA,596,1,596,1040,2,1.48,targetIA
4,32,3,100,3,1,fixationIA,100,2,1060,1716,1,1.03,fixationIA
4,33,2,1372,1,1,fixationIA,1372,1,1372,0,1,0.92,fixationIA
4,33,2,360,2,2,targetIA,360,1,360,1460,2,1.34,targetIA
4,34,6,1356,1,1,fixationIA,1356,1,1356,0,1,0.8,fixationIA
4,34,6,188,2,3,distIA,340,2,340,1432,3,0.99,distIA
4,34,6,152,3,3,distIA,340,2,340,1632,3,0.07,distIA
4,34,6,168,4,2,targetIA,516,3,516,1904,2,2.23,targetIA
4,34,6,168,5,2,targetIA,516,3,516,2084,2,1.18,targetIA
4,34,6,180,6,2,targetIA,516,3,516,2272,2,0.6,targetIA
4,35,3,1204,1,1,fixationIA,1204,1,1204,0,1,0.86,fixationIA
4,35,3,364,2,2,targetIA,584,2,584,1280,2,1.37,targetIA
4,35,3,220,3,2,targetIA,584,2,584,1656,2,1.22,targetIA
4,36,4,1272,1,1,fixationIA,1272,1,1272,0,1,1.18,fixationIA
4,36,4,356,2,2,targetIA,356,1,356,1352,2,0.83,targetIA
4,36,4,176,3,3,distIA,448,2,448,1832,3,1.8,distIA
4,36,4,272,4,3,distIA,448,2,448,2024,3,0.41,distIA
4,37,2,980,1,1,fixationIA,980,1,980,0,1,1.16,fixationIA
4,37,2,476,2,2,targetIA,476,1,476,1060,2,1.79,targetIA
4,38,4,1520,1,1,fixationIA,1520,1,1520,0,1,1.28,fixationIA
4,38,4,280,2,3,distIA,280,1,280,1592,3,0.75,distIA
4,38,4,172,3,2,targetIA,448,2,448,1992,2,2.23,targetIA
4,38,4,276,4,2,targetIA,448,2,448,2180,2,0.97,targetIA
4,39,6,1124,1,1,fixationIA,1124,1,1124,0,1,0.79,fixationIA
4,39,6,160,2,2,targetIA,412,3,412,1204,2,1.23,targetIA
4,39,6,184,3,2,targetIA,412,3,412,1376,2,0.8,targetIA
4,39,6,68,4,2,targetIA,412,3,412,1576,2,0.36,targetIA
4,39,6,160,5,.,.,.,.,.,1756,3,3.52,distIA
4,39,6,84,6,3,distIA,84,1,84,1936,3,1.1,distIA
4,40,5,1096,1,1,fixationIA,1096,1,1096,0,1,0.91,fixationIA
4,40,5,252,2,3,distIA,364,2,364,1176,3,1.37,distIA
4,40,5,112,3,3,distIA,364,2,364,1444,3,2.22,distIA
4,40,5,184,4,2,targetIA,528,2,528,1676,2,1.24,targetIA
4,40,5,344,5,2,targetIA,528,2,528,1880,2,0.44,targetIA
4,41,4,1148,1,1,fixationIA,1148,1,1148,0,1,1.1,fixationIA
4,41,4,192,2,2,targetIA,620,3,620,1224,2,1.4,targetIA
4,41,4,140,3,2,targetIA,620,3,620,1432,2,0.37,targetIA
4,41,4,288,4,2,targetIA,620,3,620,1588,2,1.32,targetIA
4,42,8,432,1,1,fixationIA,432,2,1096,0,1,0.97,fixationIA
4,42,8,184,2,2,targetIA,184,4,776,516,2,1.07,targetIA
4,42,8,664,3,1,fixationIA,664,2,1096,776,1,0.6,fixationIA
4,42,8,212,4,3,distIA,608,2,608,1676,3,2.48,distIA
4,42,8,396,5,3,distIA,608,2,608,1908,3,0.46,distIA
4,42,8,160,6,2,targetIA,592,4,776,2428,2,1.68,targetIA
4,42,8,172,7,2,targetIA,592,4,776,2608,2,0.57,targetIA
4,42,8,260,8,2,targetIA,592,4,776,2792,2,1.37,targetIA
4,43,5,1288,1,1,fixationIA,1288,1,1288,0,1,1.07,fixationIA
4,43,5,172,2,2,targetIA,476,3,476,1368,2,1.61,targetIA
4,43,5,176,3,2,targetIA,476,3,476,1556,2,0.42,targetIA
4,43,5,128,4,2,targetIA,476,3,476,1744,2,0.48,targetIA
4,43,5,212,5,3,distIA,212,1,212,1992,3,1.99,distIA
4,44,4,1420,1,1,fixationIA,1420,1,1420,0,1,0.56,fixationIA
4,44,4,168,2,2,targetIA,764,3,764,1596,2,1.44,targetIA
4,44,4,172,3,2,targetIA,764,3,764,1780,2,0.23,targetIA
4,44,4,424,4,2,targetIA,764,3,764,1968,2,0.76,targetIA
4,45,3,1260,1,1,fixationIA,1260,1,1260,0,1,0.72,fixationIA
4,45,3,204,2,2,targetIA,616,2,616,1340,2,0.47,targetIA
4,45,3,412,3,2,targetIA,616,2,616,1556,2,1.19,targetIA
4,46,5,1464,1,1,fixationIA,1464,1,1464,0,1,1.03,fixationIA
4,46,5,336,2,3,distIA,336,1,336,1544,3,0.91,distIA
4,46,5,140,3,2,targetIA,596,3,596,2000,2,1.56,targetIA
4,46,5,172,4,2,targetIA,596,3,596,2160,2,0.84,targetIA
4,46,5,284,5,2,targetIA,596,3,596,2348,2,0.29,targetIA
4,47,4,608,1,1,fixationIA,1224,2,1224,0,1,1.69,fixationIA
4,47,4,616,2,1,fixationIA,1224,2,1224,620,1,1.1,fixationIA
4,47,4,200,3,2,targetIA,640,2,640,1316,2,0.88,targetIA
4,47,4,440,4,2,targetIA,640,2,640,1532,2,1.49,targetIA
4,48,4,1188,1,1,fixationIA,1188,1,1188,0,1,1.08,fixationIA
4,48,4,176,2,2,targetIA,636,3,636,1268,2,2.34,targetIA
4,48,4,160,3,2,targetIA,636,3,636,1460,2,1.16,targetIA
4,48,4,300,4,2,targetIA,636,3,636,1636,2,0.66,targetIA
4,49,3,1300,1,1,fixationIA,1300,1,1300,0,1,1.2,fixationIA
4,49,3,232,2,2,targetIA,528,2,528,1376,2,1.37,targetIA
4,49,3,296,3,2,targetIA,528,2,528,1628,2,0.25,targetIA
4,50,7,420,1,1,fixationIA,420,2,1184,0,1,1.21,fixationIA
4,50,7,96,2,.,.,.,.,.,456,1,3.99,fixationIA
4,50,7,764,3,1,fixationIA,764,2,1184,588,1,0.94,fixationIA
4,50,7,220,4,3,distIA,360,2,360,1428,3,0.88,distIA
4,50,7,140,5,3,distIA,360,2,360,1668,3,0.82,distIA
4,50,7,164,6,2,targetIA,560,2,560,1932,2,2.12,targetIA
4,50,7,396,7,2,targetIA,560,2,560,2112,2,1.1,targetIA
4,51,2,1024,1,1,fixationIA,1024,1,1024,0,1,0.71,fixationIA
4,51,2,512,2,2,targetIA,512,1,512,1104,2,0.59,targetIA
4,52,3,960,1,1,fixationIA,960,1,960,0,1,0.76,fixationIA
4,52,3,244,2,2,targetIA,588,2,588,1036,2,1.39,targetIA
4,52,3,344,3,2,targetIA,588,2,588,1300,2,0.47,targetIA
4,53,6,1216,1,1,fixationIA,1216,1,1216,0,1,0.89,fixationIA
4,53,6,188,2,3,distIA,432,3,432,1296,3,1.58,distIA
4,53,6,168,3,3,distIA,432,3,432,1496,3,0.86,distIA
4,53,6,76,4,3,distIA,432,3,432,1680,3,1.95,distIA
4,53,6,160,5,2,targetIA,544,2,544,1876,2,1.43,targetIA
4,53,6,384,6,2,targetIA,544,2,544,2052,2,0.27,targetIA
4,54,3,1104,1,1,fixationIA,1104,1,1104,0,1,0.9,fixationIA
4,54,3,200,2,2,targetIA,592,2,592,1180,2,0.74,targetIA
4,54,3,392,3,2,targetIA,592,2,592,1396,2,1.09,targetIA
4,55,5,1024,1,1,fixationIA,1024,1,1024,0,1,1.04,fixationIA
4,55,5,220,2,3,distIA,412,2,412,1100,3,1.6,distIA
4,55,5,192,3,3,distIA,412,2,412,1340,3,0.45,distIA
4,55,5,164,4,2,targetIA,692,2,692,1652,2,2.29,targetIA
4,55,5,528,5,2,targetIA,692,2,692,1844,2,0.8,targetIA
4,56,5,1204,1,1,fixationIA,1204,1,1204,0,1,1.05,fixationIA
4,56,5,196,2,2,targetIA,280,2,280,1284,2,1.3,targetIA
4,56,5,84,3,2,targetIA,280,2,280,1500,2,1.47,targetIA
4,56,5,280,4,3,distIA,388,2,388,1700,3,1.88,distIA
4,56,5,108,5,3,distIA,388,2,388,1996,3,1.52,distIA
4,57,5,1324,1,1,fixationIA,1324,1,1324,0,1,0.93,fixationIA
4,57,5,164,2,2,targetIA,480,3,480,1400,2,1.65,targetIA
4,57,5,164,3,2,targetIA,480,3,480,1584,2,0.29,targetIA
4,57,5,152,4,2,targetIA,480,3,480,1760,2,1.32,targetIA
4,57,5,92,5,3,distIA,92,1,92,2168,3,1.84,distIA
4,58,3,1172,1,1,fixationIA,1172,1,1172,0,1,0.74,fixationIA
4,58,3,240,2,2,targetIA,508,2,508,1248,2,0.96,targetIA
4,58,3,268,3,2,targetIA,508,2,508,1508,2,0.57,targetIA
4,59,4,1152,1,1,fixationIA,1152,1,1152,0,1,0.97,fixationIA
4,59,4,168,2,2,targetIA,596,3,596,1228,2,1.21,targetIA
4,59,4,168,3,2,targetIA,596,3,596,1412,2,0.5,targetIA
4,59,4,260,4,2,targetIA,596,3,596,1592,2,0.69,targetIA
4,60,5,1044,1,1,fixationIA,1044,1,1044,0,1,1,fixationIA
4,60,5,224,2,3,distIA,408,2,408,1124,3,1.01,distIA
4,60,5,184,3,3,distIA,408,2,408,1364,3,0.81,distIA
4,60,5,172,4,2,targetIA,524,2,524,1668,2,2.03,targetIA
4,60,5,352,5,2,targetIA,524,2,524,1860,2,0.68,targetIA
4,61,5,980,1,1,fixationIA,980,1,980,0,1,1.13,fixationIA
4,61,5,284,2,3,distIA,428,2,428,1056,3,0.61,distIA
4,61,5,144,3,3,distIA,428,2,428,1360,3,1.03,distIA
4,61,5,152,4,.,.,.,.,.,1620,2,3.49,targetIA
4,61,5,368,5,2,targetIA,368,1,368,1796,2,0.89,targetIA
4,62,5,936,1,1,fixationIA,936,1,936,0,1,0.83,fixationIA
4,62,5,228,2,3,distIA,400,2,400,1016,3,1.66,distIA
4,62,5,172,3,3,distIA,400,2,400,1260,3,1.65,distIA
4,62,5,220,4,2,targetIA,616,2,616,1556,2,1.6,targetIA
4,62,5,396,5,2,targetIA,616,2,616,1788,2,0.95,targetIA
4,63,4,1252,1,1,fixationIA,1252,1,1252,0,1,1.22,fixationIA
4,63,4,164,2,2,targetIA,688,3,688,1328,2,2.15,targetIA
4,63,4,164,3,2,targetIA,688,3,688,1504,2,1.28,targetIA
4,63,4,360,4,2,targetIA,688,3,688,1688,2,0.29,targetIA
4,64,4,1124,1,1,fixationIA,1124,1,1124,0,1,0.95,fixationIA
4,64,4,188,2,2,targetIA,632,3,632,1204,2,2.35,targetIA
4,64,4,112,3,2,targetIA,632,3,632,1404,2,1.27,targetIA
4,64,4,332,4,2,targetIA,632,3,632,1536,2,1,targetIA
4,65,4,1244,1,1,fixationIA,1244,1,1244,0,1,0.74,fixationIA
4,65,4,252,2,2,targetIA,332,2,332,1324,2,0.85,targetIA
4,65,4,80,3,2,targetIA,332,2,332,1588,2,0.9,targetIA
4,65,4,168,4,3,distIA,168,1,168,1792,3,2.11,distIA
4,66,7,452,1,1,fixationIA,556,2,556,0,1,1.53,fixationIA
4,66,7,104,2,1,fixationIA,556,2,556,468,1,1.56,fixationIA
4,66,7,632,3,2,targetIA,632,1,632,644,2,1.04,targetIA
4,66,7,152,4,.,.,.,.,.,1340,1,3.57,fixationIA
4,66,7,272,5,.,.,.,.,.,1544,1,4.86,fixationIA
4,66,7,100,6,.,.,.,.,.,1840,1,3.34,fixationIA
4,66,7,96,7,.,.,.,.,.,2184,1,3.57,fixationIA
4,67,5,1424,1,1,fixationIA,1424,1,1424,0,1,0.99,fixationIA
4,67,5,384,2,3,distIA,384,1,384,1512,3,0.16,distIA
4,67,5,168,3,2,targetIA,516,3,516,2012,2,2.27,targetIA
4,67,5,180,4,2,targetIA,516,3,516,2200,2,0.51,targetIA
4,67,5,168,5,2,targetIA,516,3,516,2400,2,1.47,targetIA
4,68,3,1212,1,1,fixationIA,1212,1,1212,0,1,0.57,fixationIA
4,68,3,204,2,2,targetIA,512,2,512,1296,2,0.91,targetIA
4,68,3,308,3,2,targetIA,512,2,512,1512,2,1.98,targetIA
4,69,5,556,1,1,fixationIA,556,1,556,0,1,0.65,fixationIA
4,69,5,312,2,2,targetIA,312,1,312,800,2,0.87,targetIA
4,69,5,72,3,.,.,.,.,.,1584,3,8.59,distIA
4,69,5,216,4,3,distIA,376,2,376,1700,3,2.07,distIA
4,69,5,160,5,3,distIA,376,2,376,1928,3,1.31,distIA
4,70,4,1340,1,1,fixationIA,1340,1,1340,0,1,0.56,fixationIA
4,70,4,180,2,2,targetIA,744,3,744,1416,2,2.84,targetIA
4,70,4,168,3,2,targetIA,744,3,744,1620,2,0.7,targetIA
4,70,4,396,4,2,targetIA,744,3,744,1800,2,1.06,targetIA
4,71,5,956,1,1,fixationIA,956,1,956,0,1,1.34,fixationIA
4,71,5,180,2,3,distIA,324,2,324,1032,3,2.16,distIA
4,71,5,144,3,3,distIA,324,2,324,1228,3,0.88,distIA
4,71,5,164,4,2,targetIA,632,2,632,1496,2,2.35,targetIA
4,71,5,468,5,2,targetIA,632,2,632,1680,2,1.29,targetIA
4,72,4,1044,1,1,fixationIA,1044,1,1044,0,1,1.16,fixationIA
4,72,4,152,2,2,targetIA,864,3,864,1124,2,2.54,targetIA
4,72,4,208,3,2,targetIA,864,3,864,1296,2,0.98,targetIA
4,72,4,504,4,2,targetIA,864,3,864,1520,2,1.1,targetIA
4,73,5,1136,1,1,fixationIA,1136,1,1136,0,1,0.77,fixationIA
4,73,5,512,2,3,distIA,512,1,512,1216,3,1.44,distIA
4,73,5,176,3,2,targetIA,688,3,688,1848,2,1.36,targetIA
4,73,5,176,4,2,targetIA,688,3,688,2040,2,0.31,targetIA
4,73,5,336,5,2,targetIA,688,3,688,2232,2,1,targetIA
4,74,7,1032,1,1,fixationIA,1032,1,1032,0,1,1.13,fixationIA
4,74,7,176,2,3,distIA,520,3,520,1104,3,1.21,distIA
4,74,7,128,3,3,distIA,520,3,520,1300,3,0.42,distIA
4,74,7,216,4,3,distIA,520,3,520,1444,3,1.67,distIA
4,74,7,148,5,.,.,.,.,.,1784,2,2.8,targetIA
4,74,7,180,6,2,targetIA,548,2,548,1948,2,1.26,targetIA
4,74,7,368,7,2,targetIA,548,2,548,2148,2,1.47,targetIA
4,75,6,1260,1,1,fixationIA,1260,1,1260,0,1,0.89,fixationIA
4,75,6,184,2,3,distIA,464,3,464,1336,3,2.59,distIA
4,75,6,152,3,3,distIA,464,3,464,1540,3,1.2,distIA
4,75,6,128,4,3,distIA,464,3,464,1704,3,1.73,distIA
4,75,6,156,5,2,targetIA,688,2,688,1952,2,2.41,targetIA
4,75,6,532,6,2,targetIA,688,2,688,2128,2,1.17,targetIA
4,76,4,1356,1,1,fixationIA,1356,1,1356,0,1,0.77,fixationIA
4,76,4,400,2,3,distIA,400,1,400,1436,3,0.26,distIA
4,76,4,188,3,2,targetIA,808,2,808,1960,2,2.66,targetIA
4,76,4,620,4,2,targetIA,808,2,808,2168,2,0.77,targetIA
4,77,3,1328,1,1,fixationIA,1328,1,1328,0,1,0.87,fixationIA
4,77,3,368,2,2,targetIA,776,2,776,1408,2,1.58,targetIA
4,77,3,408,3,2,targetIA,776,2,776,1796,2,1.17,targetIA
4,78,6,1256,1,1,fixationIA,1256,1,1256,0,1,0.72,fixationIA
4,78,6,148,2,3,distIA,756,3,756,1336,3,2.32,distIA
